quote,word,count,group
quote_2020_2309015,t,2.0,baseline
quote_2020_2309015,*,2.0,baseline
quote_2020_2309015,tv,1.0,baseline
quote_2020_2309015,10:30,1.0,baseline
quote_2020_2309015,",",1.0,baseline
quote_2020_2309325,risk,1.0,baseline
quote_2020_2309325,exceeds,1.0,baseline
quote_2020_2309325,benefit,1.0,baseline
quote_2020_2309325,proceeding,1.0,baseline
quote_2020_2309325,parade,1.0,baseline
quote_2020_2309325,",",1.0,baseline
quote_2020_2309525,high,1.0,baseline
quote_2020_2309525,-,1.0,baseline
quote_2020_2309525,level,1.0,baseline
quote_2020_2309525,delegation,1.0,baseline
quote_2020_2309525,underscores,1.0,baseline
quote_2020_2309525,commitment,1.0,baseline
quote_2020_2309525,united,2.0,baseline
quote_2020_2309525,states,2.0,baseline
quote_2020_2309525,honor,1.0,baseline
quote_2020_2309525,joint,1.0,baseline
quote_2020_2309525,sacrifice,1.0,baseline
quote_2020_2309525,allies,1.0,baseline
quote_2020_2309525,",",1.0,baseline
quote_2020_2309525,people,1.0,baseline
quote_2020_2309525,soviet,1.0,baseline
quote_2020_2309525,union,1.0,baseline
quote_2020_2309525,gave,1.0,baseline
quote_2020_2309525,ensure,1.0,baseline
quote_2020_2309525,safer,1.0,baseline
quote_2020_2309525,world,1.0,baseline
quote_2020_2309525,.,1.0,baseline
quote_2020_2310480,single,1.0,baseline
quote_2020_2310480,day,1.0,baseline
quote_2020_2310480,significant,1.0,baseline
quote_2020_2310480,group,1.0,baseline
quote_2020_2310480,having,1.0,baseline
quote_2020_2310480,ask,1.0,baseline
quote_2020_2310480,",",1.0,baseline
quote_2020_2310853,think,1.0,baseline
quote_2020_2310853,believes,1.0,baseline
quote_2020_2310853,convicted,1.0,baseline
quote_2020_2310853,",",1.0,baseline
quote_2020_2310939,paid,1.0,baseline
quote_2020_2310939,guy,1.0,baseline
quote_2020_2310939,.,1.0,baseline
quote_2020_2310939,",",2.0,baseline
quote_2020_2310939,biggest,1.0,baseline
quote_2020_2310939,disappearing,1.0,baseline
quote_2020_2310939,act,1.0,baseline
quote_2020_2310939,national,1.0,baseline
quote_2020_2310939,football,1.0,baseline
quote_2020_2310939,league,1.0,baseline
quote_2020_2311157,missing,1.0,baseline
quote_2020_2311157,county,1.0,baseline
quote_2020_2311157,",",2.0,baseline
quote_2020_2311157,kids,1.0,baseline
quote_2020_2311157,adults,1.0,baseline
quote_2020_2311157,.,2.0,baseline
quote_2020_2311157,second,1.0,baseline
quote_2020_2311157,year,1.0,baseline
quote_2020_2311157,adult,1.0,baseline
quote_2020_2311157,team,3.0,baseline
quote_2020_2311157,closest,1.0,baseline
quote_2020_2311157,ottumwa,1.0,baseline
quote_2020_2311157,trying,1.0,baseline
quote_2020_2311157,open,1.0,baseline
quote_2020_2311157,surrounding,1.0,baseline
quote_2020_2311157,area,1.0,baseline
quote_2020_2312095,s,1.0,baseline
quote_2020_2312095,*,3.0,baseline
quote_2020_2312095,hard,1.0,baseline
quote_2020_2312095,rewarding,1.0,baseline
quote_2020_2312095,.,1.0,baseline
quote_2020_2312224,satisfied,1.0,baseline
quote_2020_2312224,proud,1.0,baseline
quote_2020_2312224,",",1.0,baseline
quote_2020_2313509,gone,1.0,baseline
quote_2020_2313509,dentist,1.0,baseline
quote_2020_2313509,place,1.0,baseline
quote_2020_2313509,",",1.0,baseline
quote_2020_2313509,happened,1.0,baseline
quote_2020_2313509,.,1.0,baseline
quote_2020_2315005,going,2.0,baseline
quote_2020_2315005,country,1.0,baseline
quote_2020_2315005,club,1.0,baseline
quote_2020_2315005,.,1.0,baseline
quote_2020_2315005,nice,1.0,baseline
quote_2020_2315005,people,1.0,baseline
quote_2020_2315005,",",1.0,baseline
quote_2020_2315487,wanted,4.0,baseline
quote_2020_2315487,kind,1.0,baseline
quote_2020_2315487,trance,1.0,baseline
quote_2020_2315487,",",3.0,baseline
quote_2020_2315487,bpms,1.0,baseline
quote_2020_2315487,high,1.0,baseline
quote_2020_2315487,find,1.0,baseline
quote_2020_2315487,.,3.0,baseline
quote_2020_2315487,instrumental,1.0,baseline
quote_2020_2315487,instruments,1.0,baseline
quote_2020_2315487,voice,1.0,baseline
quote_2020_2315487,clapping,1.0,baseline
quote_2020_2315487,women,1.0,baseline
quote_2020_2315557,commence,1.0,baseline
quote_2020_2315557,formal,1.0,baseline
quote_2020_2315557,inquiries,1.0,baseline
quote_2020_2315557,pattern,1.0,baseline
quote_2020_2315557,conduct,1.0,baseline
quote_2020_2316162,outstanding,1.0,baseline
quote_2020_2316162,issues,1.0,baseline
quote_2020_2316162,resolved,2.0,baseline
quote_2020_2316162,come,1.0,baseline
quote_2020_2316162,-,1.0,baseline
quote_2020_2316162,permission,1.0,baseline
quote_2020_2316162,issued,1.0,baseline
quote_2020_2316162,highways,1.0,baseline
quote_2020_2316162,england,1.0,baseline
quote_2020_2316162,satisfied,1.0,baseline
quote_2020_2316162,.,1.0,baseline
quote_2020_2316886,sweet,1.0,baseline
quote_2020_2316886,gianna,1.0,baseline
quote_2020_2316886,--,1.0,baseline
quote_2020_2316886,loving,1.0,baseline
quote_2020_2316886,",",4.0,baseline
quote_2020_2316886,thoughtful,1.0,baseline
quote_2020_2316886,wonderful,1.0,baseline
quote_2020_2316886,daughter,1.0,baseline
quote_2020_2316886,amazing,1.0,baseline
quote_2020_2316886,sister,1.0,baseline
quote_2020_2316886,natalia,1.0,baseline
quote_2020_2316886,bianka,1.0,baseline
quote_2020_2316886,capri,1.0,baseline
quote_2020_2316886,.,1.0,baseline
quote_2020_2318264,known,1.0,baseline
quote_2020_2319128,mardi,1.0,baseline
quote_2020_2319128,gras,1.0,baseline
quote_2020_2319128,night,1.0,baseline
quote_2020_2319128,year,1.0,baseline
quote_2020_2319128,;,1.0,baseline
quote_2020_2319128,remember,1.0,baseline
quote_2020_2319128,364,1.0,baseline
quote_2020_2319128,days,1.0,baseline
quote_2020_2319128,ally,1.0,baseline
quote_2020_2319128,.,2.0,baseline
quote_2020_2319128,means,1.0,baseline
quote_2020_2319128,workplace,1.0,baseline
quote_2020_2319128,social,1.0,baseline
quote_2020_2319128,setting,1.0,baseline
quote_2020_2319128,-,1.0,baseline
quote_2020_2319128,small,1.0,baseline
quote_2020_2319128,way,1.0,baseline
quote_2020_2319869,talk,1.0,baseline
quote_2020_2319869,-,1.0,baseline
quote_2020_2319869,radio,1.0,baseline
quote_2020_2319869,presidency,1.0,baseline
quote_2020_2319869,",",1.0,baseline
quote_2020_2320165,like,1.0,baseline
quote_2020_2320165,",",2.0,baseline
quote_2020_2320165,`,1.0,baseline
quote_2020_2320165,know,1.0,baseline
quote_2020_2320165,?,1.0,baseline
quote_2020_2320165,going,1.0,baseline
quote_2020_2320165,matter,1.0,baseline
quote_2020_2320165,happens,1.0,baseline
quote_2020_2320165,',1.0,baseline
quote_2020_2320604,",",2.0,baseline
quote_2020_2320604,campaign,1.0,baseline
quote_2020_2320604,frozen,2.0,baseline
quote_2020_2320604,place,1.0,baseline
quote_2020_2320604,way,1.0,baseline
quote_2020_2320604,catch,1.0,baseline
quote_2020_2320604,.,1.0,baseline
quote_2020_2321105,39,1.0,baseline
quote_2020_2321105,prophesies,1.0,baseline
quote_2020_2321105,come,1.0,baseline
quote_2020_2321105,pass,1.0,baseline
quote_2020_2321105,2020,1.0,baseline
quote_2020_2321105,.,2.0,baseline
quote_2020_2321105,40,1.0,baseline
quote_2020_2321105,new,1.0,baseline
quote_2020_2321105,year,1.0,baseline
quote_2020_2321105,eve,1.0,baseline
quote_2020_2321105,uzodinma,1.0,baseline
quote_2020_2321105,went,1.0,baseline
quote_2020_2321105,viral,1.0,baseline
quote_2020_2322153,funniest,1.0,baseline
quote_2020_2322153,thing,1.0,baseline
quote_2020_2322153,gave,1.0,baseline
quote_2020_2322153,bill,1.0,baseline
quote_2020_2322153,",",6.0,baseline
quote_2020_2322153,said,1.0,baseline
quote_2020_2322153,`,1.0,baseline
quote_2020_2322153,guy,1.0,baseline
quote_2020_2322404,concept,2.0,baseline
quote_2020_2322404,woke,1.0,baseline
quote_2020_2322404,fact,1.0,baseline
quote_2020_2322404,",",3.0,baseline
quote_2020_2322404,decades,1.0,baseline
quote_2020_2322404,community,1.0,baseline
quote_2020_2322404,controlled,1.0,baseline
quote_2020_2322404,democratic,1.0,baseline
quote_2020_2322404,party,1.0,baseline
quote_2020_2322970,sh,1.0,baseline
quote_2020_2322970,*,1.0,baseline
quote_2020_2322970,t,1.0,baseline
quote_2020_2322970,",",1.0,baseline
quote_2020_2323642,aggressive,1.0,baseline
quote_2020_2323642,guard,1.0,baseline
quote_2020_2323642,",",2.0,baseline
quote_2020_2323642,makes,1.0,baseline
quote_2020_2323642,easier,1.0,baseline
quote_2020_2323652,cook,1.0,baseline
quote_2020_2323652,night,1.0,baseline
quote_2020_2323652,.,1.0,baseline
quote_2020_2323652,know,1.0,baseline
quote_2020_2323652,people,1.0,baseline
quote_2020_2323652,hate,1.0,baseline
quote_2020_2323652,cooking,1.0,baseline
quote_2020_2323652,",",1.0,baseline
quote_2020_2324269,want,1.0,baseline
quote_2020_2324269,feel,1.0,baseline
quote_2020_2324269,like,1.0,baseline
quote_2020_2324269,let,1.0,baseline
quote_2020_2324269,teammates,1.0,baseline
quote_2020_2324269,",",2.0,baseline
quote_2020_2324269,club,1.0,baseline
quote_2020_2324269,importantly,1.0,baseline
quote_2020_2324269,fans,1.0,baseline
quote_2020_2324269,best,1.0,baseline
quote_2020_2324269,carry,1.0,baseline
quote_2020_2324269,tonight,1.0,baseline
quote_2020_2324269,gutted,1.0,baseline
quote_2020_2324269,come,1.0,baseline
quote_2020_2324269,.,2.0,baseline
quote_2020_2324269,work,1.0,baseline
quote_2020_2324269,lads,1.0,baseline
quote_2020_2324269,round,1.0,baseline
quote_2020_2324338,things,1.0,baseline
quote_2020_2324338,appealing,1.0,baseline
quote_2020_2324338,expensive,1.0,baseline
quote_2020_2324338,apartments,1.0,baseline
quote_2020_2324338,creative,1.0,baseline
quote_2020_2324338,environment,1.0,baseline
quote_2020_2324338,",",1.0,baseline
quote_2020_2324338,(,1.0,baseline
quote_2020_2324338,troy,1.0,baseline
quote_2020_2324338,foundry,1.0,baseline
quote_2020_2324338,),1.0,baseline
quote_2020_2324338,key,1.0,baseline
quote_2020_2324338,.,1.0,baseline
quote_2020_2324809,team,3.0,baseline
quote_2020_2324809,intact,1.0,baseline
quote_2020_2324809,",",2.0,baseline
quote_2020_2324809,left,1.0,baseline
quote_2020_2324809,respective,1.0,baseline
quote_2020_2324809,units,1.0,baseline
quote_2020_2324809,.,2.0,baseline
quote_2020_2324809,soldiers,1.0,baseline
quote_2020_2324809,required,1.0,baseline
quote_2020_2324809,fit,1.0,baseline
quote_2020_2324809,trying,1.0,baseline
quote_2020_2324809,sad,1.0,baseline
quote_2020_2324809,state,1.0,baseline
quote_2020_2324809,affair,1.0,baseline
quote_2020_2324809,momentum,1.0,baseline
quote_2020_2324809,affected,1.0,baseline
quote_2020_2324809,risk,1.0,baseline
quote_2020_2324809,deadly,1.0,baseline
quote_2020_2324809,virus,1.0,baseline
quote_2020_2324987,lady,1.0,baseline
quote_2020_2324987,guessed,1.0,baseline
quote_2020_2324987,chasing,1.0,baseline
quote_2020_2324987,tail,1.0,baseline
quote_2020_2324987,#,2.0,baseline
quote_2020_2324987,wheeloffortune,1.0,baseline
quote_2020_2324987,!,3.0,baseline
quote_2020_2324987,?,8.0,baseline
quote_2020_2324987,‍,1.0,baseline
quote_2020_2324987,♀,1.0,baseline
quote_2020_2324987,️,1.0,baseline
quote_2020_2324987,patsajak,1.0,baseline
quote_2020_2324987,stroke,1.0,baseline
quote_2020_2324987,",",1.0,baseline
quote_2020_2325925,set,1.0,baseline
quote_2020_2325925,italy,1.0,baseline
quote_2020_2325925,",",2.0,baseline
quote_2020_2325925,felt,1.0,baseline
quote_2020_2325925,like,1.0,baseline
quote_2020_2325925,spain,1.0,baseline
quote_2020_2325925,better,1.0,baseline
quote_2020_2325925,option,1.0,baseline
quote_2020_2326937,lash,1.0,baseline
quote_2020_2326937,hollywood,1.0,baseline
quote_2020_2326937,universe,1.0,baseline
quote_2020_2326937,boss,1.0,baseline
quote_2020_2326937,.,1.0,baseline
quote_2020_2327552,decided,1.0,baseline
quote_2020_2327552,",",2.0,baseline
quote_2020_2327552,science,1.0,baseline
quote_2020_2327552,telling,1.0,baseline
quote_2020_2330131,went,1.0,baseline
quote_2020_2330131,know,1.0,baseline
quote_2020_2330131,38,1.0,baseline
quote_2020_2330131,rydal,1.0,baseline
quote_2020_2330131,street,1.0,baseline
quote_2020_2330131,.,1.0,baseline
quote_2020_2330410,obtained,2.0,baseline
quote_2020_2330410,vast,2.0,baseline
quote_2020_2330410,majority,2.0,baseline
quote_2020_2330410,ratings,3.0,baseline
quote_2020_2330410,game,3.0,baseline
quote_2020_2330410,.,2.0,baseline
quote_2020_2330410,submitted,1.0,baseline
quote_2020_2330410,rating,1.0,baseline
quote_2020_2330410,think,1.0,baseline
quote_2020_2330410,[,1.0,baseline
quote_2020_2330410,...,1.0,baseline
quote_2020_2330410,],1.0,baseline
quote_2020_2330410,earlier,1.0,baseline
quote_2020_2330410,march,1.0,baseline
quote_2020_2330410,",",1.0,baseline
quote_2020_2330410,risk,1.0,baseline
quote_2020_2330410,obtaining,1.0,baseline
quote_2020_2330410,major,2.0,baseline
quote_2020_2330410,markets,2.0,baseline
quote_2020_2330410,-,1.0,baseline
quote_2020_2330410,matter,1.0,baseline
quote_2020_2330607,political,1.0,baseline
quote_2020_2330607,tumult,1.0,baseline
quote_2020_2330607,",",2.0,baseline
quote_2020_2330607,economic,1.0,baseline
quote_2020_2330607,problems,1.0,baseline
quote_2020_2330607,virus,1.0,baseline
quote_2020_2330607,--,1.0,baseline
quote_2020_2330607,people,1.0,baseline
quote_2020_2330607,look,1.0,baseline
quote_2020_2330607,alaska,1.0,baseline
quote_2020_2330607,safe,1.0,baseline
quote_2020_2330607,alternative,1.0,baseline
quote_2020_2330607,lot,1.0,baseline
quote_2020_2330607,travel,1.0,baseline
quote_2020_2330607,plans,1.0,baseline
quote_2020_2331408,got,1.0,baseline
quote_2020_2331408,outsprinted,1.0,baseline
quote_2020_2331408,fabio,1.0,baseline
quote_2020_2331408,aru,1.0,baseline
quote_2020_2331408,end,1.0,baseline
quote_2020_2331408,",",1.0,baseline
quote_2020_2331408,nice,1.0,baseline
quote_2020_2331408,able,1.0,baseline
quote_2020_2331408,throw,1.0,baseline
quote_2020_2331408,best,1.0,baseline
quote_2020_2331408,world,1.0,baseline
quote_2020_2331408,.,1.0,baseline
quote_2020_2331577,watched,1.0,baseline
quote_2020_2331577,highlights,1.0,baseline
quote_2020_2331577,rangers,1.0,baseline
quote_2020_2331577,game,1.0,baseline
quote_2020_2331577,atmosphere,1.0,baseline
quote_2020_2331577,crazy,1.0,baseline
quote_2020_2331577,.,4.0,baseline
quote_2020_2331577,sure,1.0,baseline
quote_2020_2331577,",",1.0,baseline
quote_2020_2331577,looking,1.0,baseline
quote_2020_2331577,forward,1.0,baseline
quote_2020_2331577,playing,1.0,baseline
quote_2020_2331577,"18,000",1.0,baseline
quote_2020_2331577,normally,1.0,baseline
quote_2020_2331577,play,1.0,baseline
quote_2020_2331577,"5,000",1.0,baseline
quote_2020_2331577,germany,1.0,baseline
quote_2020_2331577,different,1.0,baseline
quote_2020_2331577,nice,1.0,baseline
quote_2020_2332805,steroids,1.0,baseline
quote_2020_2332805,",",1.0,baseline
quote_2020_2333353,2020,1.0,baseline
quote_2020_2333353,extremely,1.0,baseline
quote_2020_2333353,important,1.0,baseline
quote_2020_2333353,year,1.0,baseline
quote_2020_2333353,audi,3.0,baseline
quote_2020_2333353,india,1.0,baseline
quote_2020_2333353,launch,1.0,baseline
quote_2020_2333353,new,1.0,baseline
quote_2020_2333353,bsvi,1.0,baseline
quote_2020_2333353,product,1.0,baseline
quote_2020_2333353,portfolio,1.0,baseline
quote_2020_2333353,.,1.0,baseline
quote_2020_2333353,q8,1.0,baseline
quote_2020_2333353,strategy,2.0,baseline
quote_2020_2333353,strengthen,1.0,baseline
quote_2020_2333353,presence,1.0,baseline
quote_2020_2333353,country,1.0,baseline
quote_2020_2333353,goals,1.0,baseline
quote_2020_2333353,2025,1.0,baseline
quote_2020_2333353,",",1.0,baseline
quote_2020_2334607,modify,1.0,baseline
quote_2020_2334607,small,1.0,baseline
quote_2020_2334607,number,1.0,baseline
quote_2020_2334607,submarine,1.0,baseline
quote_2020_2334607,-,1.0,baseline
quote_2020_2334607,launched,1.0,baseline
quote_2020_2334607,ballistic,1.0,baseline
quote_2020_2334607,missile,1.0,baseline
quote_2020_2334607,warheads,1.0,baseline
quote_2020_2334607,.,1.0,baseline
quote_2020_2335616,view,1.0,baseline
quote_2020_2335616,grant,1.0,baseline
quote_2020_2335616,",",1.0,baseline
quote_2020_2336162,continued,1.0,baseline
quote_2020_2336162,pattern,1.0,baseline
quote_2020_2336162,low,1.0,baseline
quote_2020_2336162,-,1.0,baseline
quote_2020_2336162,level,1.0,baseline
quote_2020_2336162,attacks,1.0,baseline
quote_2020_2336162,concentrated,1.0,baseline
quote_2020_2336162,provinces,1.0,baseline
quote_2020_2336162,north,1.0,baseline
quote_2020_2336162,west,1.0,baseline
quote_2020_2336162,baghdad,1.0,baseline
quote_2020_2336162,",",2.0,baseline
quote_2020_2336162,appear,1.0,baseline
quote_2020_2336162,grow,1.0,baseline
quote_2020_2336162,stronger,1.0,baseline
quote_2020_2336162,lose,1.0,baseline
quote_2020_2336162,footholds,1.0,baseline
quote_2020_2336162,iraq,1.0,baseline
quote_2020_2336162,deserts,1.0,baseline
quote_2020_2336162,mountainous,1.0,baseline
quote_2020_2336162,areas,1.0,baseline
quote_2020_2338474,makes,1.0,baseline
quote_2020_2338474,",",4.0,baseline
quote_2020_2338474,want,1.0,baseline
quote_2020_2338474,plant,1.0,baseline
quote_2020_2338474,tree,1.0,baseline
quote_2020_2338474,think,1.0,baseline
quote_2020_2338474,trees,1.0,baseline
quote_2020_2338474,different,1.0,baseline
quote_2020_2338474,ways,1.0,baseline
quote_2020_2338474,benefit,1.0,baseline
quote_2020_2338474,.,1.0,baseline
quote_2020_2339487,unfortunate,1.0,baseline
quote_2020_2339487,point,1.0,baseline
quote_2020_2339487,[,1.0,baseline
quote_2020_2339487,-,1.0,baseline
quote_2020_2339487,person,1.0,baseline
quote_2020_2339487,grand,1.0,baseline
quote_2020_2339487,jury,1.0,baseline
quote_2020_2339487,],1.0,baseline
quote_2020_2339487,compel,1.0,baseline
quote_2020_2339487,testimony,1.0,baseline
quote_2020_2339487,takes,1.0,baseline
quote_2020_2339487,stop,1.0,baseline
quote_2020_2339487,violence,1.0,baseline
quote_2020_2339487,",",2.0,baseline
quote_2020_2339487,looking,1.0,baseline
quote_2020_2339653,needs,1.0,baseline
quote_2020_2339653,step,1.0,baseline
quote_2020_2339653,scenario,1.0,baseline
quote_2020_2339653,-,1.0,baseline
quote_2020_2339653,planning,1.0,baseline
quote_2020_2339653,.,1.0,baseline
quote_2020_2340789,fireworks,1.0,baseline
quote_2020_2340789,display,1.0,baseline
quote_2020_2340789,began,1.0,baseline
quote_2020_2340789,",",2.0,baseline
quote_2020_2340789,firecracker,1.0,baseline
quote_2020_2340789,landed,1.0,baseline
quote_2020_2340789,amid,1.0,baseline
quote_2020_2340789,group,1.0,baseline
quote_2020_2340789,spectators,1.0,baseline
quote_2020_2340789,burst,1.0,baseline
quote_2020_2340840,increase,1.0,baseline
quote_2020_2340840,surveillance,1.0,baseline
quote_2020_2340840,",",2.0,baseline
quote_2020_2340840,seizures,1.0,baseline
quote_2020_2340840,drug,1.0,baseline
quote_2020_2340840,shipments,1.0,baseline
quote_2020_2340840,provide,1.0,baseline
quote_2020_2340840,additional,1.0,baseline
quote_2020_2340840,support,1.0,baseline
quote_2020_2340840,eradication,1.0,baseline
quote_2020_2340840,efforts,1.0,baseline
quote_2020_2340840,going,1.0,baseline
quote_2020_2340840,right,1.0,baseline
quote_2020_2340840,record,1.0,baseline
quote_2020_2340840,pace,1.0,baseline
quote_2020_2340840,.,1.0,baseline
quote_2020_2340973,able,1.0,baseline
quote_2020_2340973,-,2.0,baseline
quote_2020_2340973,bodied,1.0,baseline
quote_2020_2340973,adults,1.0,baseline
quote_2020_2340973,dependents,1.0,baseline
quote_2020_2340973,worked,1.0,baseline
quote_2020_2340973,80,1.0,baseline
quote_2020_2340973,hours,1.0,baseline
quote_2020_2340973,month,2.0,baseline
quote_2020_2340973,months,1.0,baseline
quote_2020_2340973,36,1.0,baseline
quote_2020_2340973,period,1.0,baseline
quote_2020_2340973,stay,1.0,baseline
quote_2020_2340973,snap,1.0,baseline
quote_2020_2341820,respects,1.0,baseline
quote_2020_2341820,",",3.0,baseline
quote_2020_2341820,ships,2.0,baseline
quote_2020_2341820,small,1.0,baseline
quote_2020_2341820,floating,1.0,baseline
quote_2020_2341820,cities,2.0,baseline
quote_2020_2341820,.,1.0,baseline
quote_2020_2341820,life,2.0,baseline
quote_2020_2341820,happens,2.0,baseline
quote_2020_2341820,good,1.0,baseline
quote_2020_2341820,bad,1.0,baseline
quote_2020_2341820,onboard,1.0,baseline
quote_2020_2342279,seniors,1.0,baseline
quote_2020_2342279,led,1.0,baseline
quote_2020_2342279,way,1.0,baseline
quote_2020_2342279,year,1.0,baseline
quote_2020_2342279,",",1.0,baseline
quote_2020_2342350,resist,1.0,baseline
quote_2020_2342350,fear,1.0,baseline
quote_2020_2342350,model,1.0,baseline
quote_2020_2342350,`,1.0,baseline
quote_2020_2342350,heroes,1.0,baseline
quote_2020_2342350,',1.0,baseline
quote_2020_2342350,serve,1.0,baseline
quote_2020_2342350,.,1.0,baseline
quote_2020_2342970,good,2.0,baseline
quote_2020_2342970,",",3.0,baseline
quote_2020_2342970,need,2.0,baseline
quote_2020_2342970,partner,1.0,baseline
quote_2020_2342970,substance,1.0,baseline
quote_2020_2342970,[,1.0,baseline
quote_2020_2342970,s,1.0,baseline
quote_2020_2342970,],1.0,baseline
quote_2020_2342970,.,1.0,baseline
quote_2020_2343194,simply,1.0,baseline
quote_2020_2343194,tragic,1.0,baseline
quote_2020_2343194,example,1.0,baseline
quote_2020_2343194,political,1.0,baseline
quote_2020_2343194,tension,1.0,baseline
quote_2020_2343194,intensity,1.0,baseline
quote_2020_2343194,gets,1.0,baseline
quote_2020_2343194,control,1.0,baseline
quote_2020_2343194,.,1.0,baseline
quote_2020_2345081,shots,1.0,baseline
quote_2020_2345081,guys,1.0,baseline
quote_2020_2345081,took,1.0,baseline
quote_2020_2345081,tonight,1.0,baseline
quote_2020_2345081,body,1.0,baseline
quote_2020_2345081,",",2.0,baseline
quote_2020_2345081,legs,1.0,baseline
quote_2020_2345081,head,1.0,baseline
quote_2020_2345081,.,3.0,baseline
quote_2020_2345081,phenomenal,2.0,baseline
quote_2020_2345081,fight,1.0,baseline
quote_2020_2345081,athletes,1.0,baseline
quote_2020_2345081,want,1.0,baseline
quote_2020_2345081,jon,2.0,baseline
quote_2020_2345081,jones,2.0,baseline
quote_2020_2345081,--,1.0,baseline
quote_2020_2345081,wins,1.0,baseline
quote_2020_2345081,fights,1.0,baseline
quote_2020_2345215,understand,1.0,baseline
quote_2020_2345215,play,1.0,baseline
quote_2020_2345215,perfectly,1.0,baseline
quote_2020_2345215,...,1.0,baseline
quote_2020_2345215,art,1.0,baseline
quote_2020_2345215,borders,1.0,baseline
quote_2020_2345215,",",1.0,baseline
quote_2020_2345635,got,1.0,baseline
quote_2020_2345635,",",3.0,baseline
quote_2020_2345635,confident,1.0,baseline
quote_2020_2345635,(,1.0,baseline
quote_2020_2345635,illinois,1.0,baseline
quote_2020_2345635,timeout,1.0,baseline
quote_2020_2345635,),1.0,baseline
quote_2020_2345635,told,1.0,baseline
quote_2020_2345635,teammates,1.0,baseline
quote_2020_2345635,`,1.0,baseline
quote_2020_2345635,yeah,1.0,baseline
quote_2020_2345635,going,1.0,baseline
quote_2020_2345635,home,1.0,baseline
quote_2020_2345635,',1.0,baseline
quote_2020_2347073,sense,1.0,baseline
quote_2020_2347073,god,1.0,baseline
quote_2020_2347073,communication,1.0,baseline
quote_2020_2347073,humanity,2.0,baseline
quote_2020_2347073,designed,2.0,baseline
quote_2020_2347073,universal,1.0,baseline
quote_2020_2347073,",",2.0,baseline
quote_2020_2347073,unlimited,1.0,baseline
quote_2020_2347073,unredacted,1.0,baseline
quote_2020_2347073,love,1.0,baseline
quote_2020_2347073,.,3.0,baseline
quote_2020_2347073,read,1.0,baseline
quote_2020_2347073,communique,1.0,baseline
quote_2020_2347073,gentle,1.0,baseline
quote_2020_2347073,wrist,1.0,baseline
quote_2020_2347073,slap,1.0,baseline
quote_2020_2347073,carry,1.0,baseline
quote_2020_2347073,drink,1.0,baseline
quote_2020_2347073,tea,2.0,baseline
quote_2020_2347073,;,1.0,baseline
quote_2020_2347073,calm,1.0,baseline
quote_2020_2347073,troubled,1.0,baseline
quote_2020_2347073,nerves,1.0,baseline
quote_2020_2347073,times,1.0,baseline
quote_2020_2347073,like,1.0,baseline
quote_2020_2347207,people,1.0,baseline
quote_2020_2347207,conflict,1.0,baseline
quote_2020_2347207,news,1.0,baseline
quote_2020_2347207,forgiven,1.0,baseline
quote_2020_2347207,mistaking,1.0,baseline
quote_2020_2347207,soaring,1.0,baseline
quote_2020_2347207,civilian,1.0,baseline
quote_2020_2347207,death,1.0,baseline
quote_2020_2347207,toll,1.0,baseline
quote_2020_2347207,collateral,1.0,baseline
quote_2020_2347207,damage,1.0,baseline
quote_2020_2347207,--,1.0,baseline
quote_2020_2347207,lives,1.0,baseline
quote_2020_2347207,taken,1.0,baseline
quote_2020_2347207,accident,1.0,baseline
quote_2020_2347207,.,2.0,baseline
quote_2020_2347207,reality,1.0,baseline
quote_2020_2347207,",",1.0,baseline
quote_2020_2347207,increasingly,1.0,baseline
quote_2020_2347207,clear,1.0,baseline
quote_2020_2347207,...,1.0,baseline
quote_2020_2347207,civilians,1.0,baseline
quote_2020_2347207,target,1.0,baseline
quote_2020_2347582,production,1.0,baseline
quote_2020_2347582,upcoming,1.0,baseline
quote_2020_2347582,tour,1.0,baseline
quote_2020_2347582,bring,1.0,baseline
quote_2020_2347582,fire,1.0,baseline
quote_2020_2347582,fury,1.0,baseline
quote_2020_2347582,calling,1.0,baseline
quote_2020_2347582,card,1.0,baseline
quote_2020_2347582,new,1.0,baseline
quote_2020_2347582,surprises,1.0,baseline
quote_2020_2347582,unlike,1.0,baseline
quote_2020_2347582,`,1.0,baseline
quote_2020_2347582,ve,1.0,baseline
quote_2020_2347582,seen,1.0,baseline
quote_2020_2347582,",",1.0,baseline
quote_2020_2347954,accept,1.0,baseline
quote_2020_2347954,fact,1.0,baseline
quote_2020_2347954,labour,1.0,baseline
quote_2020_2347954,-,1.0,baseline
quote_2020_2347954,independent,1.0,baseline
quote_2020_2347954,administration,1.0,baseline
quote_2020_2347954,working,1.0,baseline
quote_2020_2347954,difficult,1.0,baseline
quote_2020_2347954,strait,1.0,baseline
quote_2020_2347954,jacket,1.0,baseline
quote_2020_2347954,previous,1.0,baseline
quote_2020_2347954,poor,1.0,baseline
quote_2020_2347954,financial,1.0,baseline
quote_2020_2347954,use,1.0,baseline
quote_2020_2347954,resources,1.0,baseline
quote_2020_2347954,council,1.0,baseline
quote_2020_2347954,.,1.0,baseline
quote_2020_2347971,graduated,1.0,baseline
quote_2020_2347971,big,1.0,baseline
quote_2020_2347971,bulk,1.0,baseline
quote_2020_2347971,team,1.0,baseline
quote_2020_2347971,",",3.0,baseline
quote_2020_2347971,guys,1.0,baseline
quote_2020_2347971,need,1.0,baseline
quote_2020_2347971,step,1.0,baseline
